t_n247	t_n248	t_n249	t_n250	t_n251	t_n252	t_n253	t_n254	t_n255	t_n256	t_n257	t_n258	t_n259	t_n260	t_n261	t_n262	t_n263	t_n264	t_n265	t_n266	t_n267	t_n268	t_n269	t_n270	t_n271	t_n272	t_n273	t_n274	t_n275	t_n276	t_n277	t_n278	t_n279	t_n280	t_n281	t_n282	t_n283	t_n284	t_n285	t_n286	t_n287	t_n288	t_n289	t_n290	t_n291	t_n292	t_n293	t_n294	t_n295	t_n296	t_n297	t_n298	t_n299	t_n300	t_n301	t_n302	t_n303	t_n304	t_n305	t_n306	t_n307	t_n308	t_n309	t_n310	t_n311	t_n312	t_n313	t_n314	t_n315	t_n316	t_n317	t_n318	t_n319	t_n320	t_n321	t_n322	t_n323	t_n324	t_n325	t_n326	t_n327	t_n328	t_n329	t_n330	t_n331	t_n332	t_n333	t_n334	t_n335	t_n336	t_n337	t_n338	t_n339	t_n340	t_n341	t_n342	t_n343	t_n344	t_n345	t_n346	t_n347	t_n348	t_n349	t_n350	t_n351	t_n352	t_n353	t_n354	t_n355	t_n356	t_n357	t_n358	t_n359	t_n360	t_n361	t_n362	t_n363	t_n364	t_n365	t_n366	t_n367	t_n368	t_n369	t_n370	t_n371	t_n372	t_n373	t_n374	t_n375	t_n376	t_n377	t_n378	t_n379	t_n380	t_n381	t_n382	t_n383	t_n384	t_n385	t_n386	t_n387	t_n388	t_n389	t_n390	t_n391	t_n392	t_n393	t_n394	t_n395	t_n396	t_n397	t_n398	t_n399	t_n400	t_n401	t_n402	t_n403	t_n404	t_n405	t_n406	t_n407	t_n408	t_n409	t_n410	t_n411	t_n412	t_n413	t_n414	t_n415	t_n416	t_n417	t_n418	t_n419	t_n420	t_n421	t_n422	t_n423	t_n424	t_n425	t_n426	t_n427	t_n428	t_n429	t_n430	t_n431	t_n432	t_n433	t_n434	t_n435	t_n436	t_n437	t_n438	t_n439	t_n440	t_n441	t_n442	t_n443	t_n444	t_n445	t_n446	t_n447	t_n448	t_n449	t_n450	t_n451	t_n452	t_n453	t_n454	t_n455	t_n456	t_n457	t_n458	t_n459	t_n460	t_n461	t_n462	t_n463	t_n464	t_n465	t_n466	t_n467	t_n468	t_n469	t_n470	t_n471	t_n472	t_n473	t_n474	t_n475	t_n476	t_n477	t_n478	t_n479	t_n480	t_n481	t_n482	t_n483	t_n484	t_n485	t_n486	t_n487	t_n488	t_n489	t_n490	t_n491
run1	4.348504	4.2642782	3.9393171	3.6421811	0.639976900000001	0.052299	3.4004991	3.1685244	2.7578165	2.3974907	0.935907700000001	0.2872754	0.0265887	1.9341992	1.3998447	0.6294078	0.2163841	0.02029	0.4584082	0.0358448	2.4796038	1.8942555	1.6316637	0.9924733	0.6684942	0.4202095	0.0185101	0.575709	0.5618089	0.0153091	0.0342648	1.4631888	1.3222026	1.1507096	0.7009554	0.5104043	0.432739	0.1280247	0.1345815	0.0104043	0.8762245	0.0354956	0.7896012	0.1655349	0.0109134	0.5381257	0.0363653000000001	0.406446	0.034548	1.2732366	0.626813600000001	0.2266963	0.0202995	2.0598061	0.813058700000001	0.0418495000000001	0.0438806	4.1273321	3.4990346	0.6432465	3.164593	2.9786253	2.2425579	1.8046186	1.5179317	1.1507096	0.5104043	0.432739	0.1280247	0.1345815	0.0104043	0.8762245	0.16859	0.0109134	0.0304415	0.8215011	0.2506928	0.0192625	0.0416420000000001	0.0935393000000001	3.9553913	3.2047252	2.4308316	0.9924733	0.6684942	0.4202095	0.575709	0.5618089	0.0153091	0.0342648	1.4477891	1.1507096	0.5104043	0.432739	0.1280247	0.1345815	0.0104043	0.8762245	0.0534269	1.3168857	0.0609401000000002	0.3433956	0.0265445	3.7270364	3.1997428	2.8265987	2.4056319	0.4464494	0.0346646	1.9646476	1.5204584	0.0602895	1.0349466	0.0540912	0.5122024	0.174118	0.0170574	0.0723442000000001	0.953390800000001	0.2994984	0.0218785	4.2642782	4.1273321	3.9553913	3.7270364	3.1911584	2.5734251	1.8877511	0.9960423	0.4780097	0.0313198	0.0218785	0.4464494	0.0346646	0.9975217	0.3246164	0.0295748	1.5296985	0.739605200000001	0.2560584	0.0250916	0.6431483	0.0478075	3.2047252	2.4308316	1.8436222	0.9924733	0.6684942	0.4202095	0.0185101	0.575709	0.5618089	0.0153091	0.0342648	1.4477891	1.1507096	0.5104043	0.432739	0.1280247	0.1345815	0.0104043	0.8762245	0.0322546	0.0109134	0.9362059	0.0363653000000001	0.5381257	1.2806751	0.0609401000000002	0.3433956	0.0265445	3.4990346	0.6432465	0.0490860000000001	3.164593	2.9786253	2.2425579	1.8046186	1.5179317	1.1507096	0.5104043	0.1345815	0.0104043	0.432739	0.8762245	0.2061759	0.0159312	0.8215011	0.2506928	0.0192625	0.0935393000000001	3.9393171	3.6421811	0.639976900000001	0.052299	3.4004991	3.1685244	2.7578165	2.3974907	1.9341992	1.3998447	0.3768688	0.0325406000000001	0.4584082	0.0358448	0.935907700000001	0.2872754	0.0265887	2.4796038	1.8942555	1.6316637	0.9924733	0.6684942	0.4202095	0.0185101	0.575709	0.5618089	0.0153091	0.0342648	1.4631888	1.3222026	1.1507096	0.7009554	0.5104043	0.432739	0.1280247	0.1345815	0.0104043	0.8762245	0.0354956	0.7896012	0.1655349	0.0109134	0.5381257	0.0363653000000001	0.406446	0.034548	1.2732366	0.626813600000001	0.2266963	0.0202995	2.0598061	0.792332	0.0418495000000001	0.0438806
run2	4.3493243	4.263817	3.9365437	3.6549809	0.660586900000001	0.0549143000000002	3.4050086	3.1811713	2.776424	2.4154032	0.9201955	0.2930582	0.0257322	1.9541671	1.4117327	0.6340005	0.21917	0.0191766	0.4478602	0.0349384	2.4921265	1.8881506	1.6356238	0.9830662	0.671423	0.4235319	0.0208399	0.5757246	0.5617691	0.0140634	0.0406577	1.4654978	1.3244484	1.1499731	0.7175441	0.5108672	0.4327671	0.1281415	0.1374053	0.0114764	0.8727536	0.0338854	0.7917305	0.1718192	0.0107114	0.5396228	0.0399038	0.4117827	0.0341899000000001	1.2737948	0.6508588	0.2109302	0.0207212	2.0529563	0.7674391	0.0438558	0.0427058	4.1293076	3.4914899	0.6481805	3.1635123	2.9786837	2.2489288	1.820857	1.5203929	1.1499731	0.5108672	0.4327671	0.1281415	0.1374053	0.0114764	0.8727536	0.1662517	0.0107114	0.0322525	0.8166843	0.2348499	0.020354	0.0407734	0.0927066	3.9637119	3.224327	2.4226787	0.9830662	0.671423	0.4235319	0.5757246	0.5617691	0.0140634	0.0406577	1.4485261	1.1499731	0.5108672	0.4327671	0.1281415	0.1374053	0.0114764	0.8727536	0.0520367000000001	1.3239096	0.0569318000000004	0.3422288	0.0292962	3.7300492	3.2142792	2.8148207	2.4100637	0.4452	0.0375389000000001	1.9517023	1.4994791	0.0637047	1.0270458	0.0494959000000001	0.5034488	0.1788865	0.0157188	0.0720106000000001	0.9322684	0.2878762	0.0223624	4.263817	4.1293076	3.9637119	3.7300492	3.1908616	2.5943209	1.8476115	0.9902683	0.473276	0.0336297000000001	0.0223624	0.4452	0.0375389000000001	1.0053807	0.3285844	0.029797	1.5048087	0.7380618	0.2545378	0.0239531	0.6586255	0.0493266	3.224327	2.4226787	1.8421181	0.9830662	0.671423	0.4235319	0.0208399	0.5757246	0.5617691	0.0140634	0.0406577	1.4485261	1.1499731	0.5108672	0.4327671	0.1281415	0.1374053	0.0114764	0.8727536	0.0332344	0.0107114	0.9348656	0.0399038	0.5396228	1.3172949	0.0569318000000004	0.3422288	0.0292962	3.4914899	0.6481805	0.0513540000000001	3.1635123	2.9786837	2.2489288	1.820857	1.5203929	1.1499731	0.5108672	0.1374053	0.0114764	0.4327671	0.8727536	0.2035563	0.0168552	0.8166843	0.2348499	0.020354	0.0927066	3.9365437	3.6549809	0.660586900000001	0.0549143000000002	3.4050086	3.1811713	2.776424	2.4154032	1.9541671	1.4117327	0.363074	0.0298144	0.4478602	0.0349384	0.9201955	0.2930582	0.0257322	2.4921265	1.8881506	1.6356238	0.9830662	0.671423	0.4235319	0.0208399	0.5757246	0.5617691	0.0140634	0.0406577	1.4654978	1.3244484	1.1499731	0.7175441	0.5108672	0.4327671	0.1281415	0.1374053	0.0114764	0.8727536	0.0338854	0.7917305	0.1718192	0.0107114	0.5396228	0.0399038	0.4117827	0.0341899000000001	1.2737948	0.6508588	0.2109302	0.0207212	2.0529563	0.775393	0.0438558	0.0427058
run3	4.3502179	4.2643375	3.9394293	3.6574355	0.6226246	0.0510406	3.4106517	3.1756829	2.7697739	2.4145521	0.9331632	0.2936674	0.0254258	1.9361454	1.3979473	0.6338757	0.2218274	0.0197663	0.4453355	0.0379676000000001	2.4967592	1.8926345	1.6321794	0.9748408	0.6673599	0.4262798	0.0202542	0.5757625	0.5617678	0.0142259	0.0360195000000001	1.4712145	1.3253136	1.1494469	0.6994948	0.5120647	0.4326373	0.1283935	0.1332252	0.011819	0.8669811	0.0327794	0.7832737	0.1603268	0.0103562	0.538424	0.0444929000000001	0.4097813	0.0333815000000001	1.2858372	0.6410092	0.2193957	0.022528	2.0340598	0.777575	0.0422977	0.0412414	4.128869	3.5120994	0.662436600000001	3.1717129	2.9758902	2.232187	1.8279148	1.5202489	1.1494469	0.5120647	0.4326373	0.1283935	0.1332252	0.011819	0.8669811	0.1692129	0.0103562	0.0322214	0.8091922	0.2444323	0.019658	0.0409797	0.0948521000000001	3.9634743	3.2025643	2.4136692	0.9748408	0.6673599	0.4262798	0.5757625	0.5617678	0.0142259	0.0360195000000001	1.4404947	1.1494469	0.5120647	0.4326373	0.1283935	0.1332252	0.011819	0.8669811	0.0548148000000001	1.2785212	0.0611953000000001	0.3362007	0.0313305	3.7344074	3.1850794	2.8074778	2.3728476	0.440118200000001	0.0341363	1.9361423	1.5097759	0.0662924	1.0384207	0.0511929	0.519037100000001	0.1842874	0.0169883	0.0729597000000001	0.947460100000001	0.2911891	0.0207234	4.2643375	4.128869	3.9634743	3.7344074	3.1820707	2.578503	1.8569694	0.994424700000001	0.4659164	0.0337134	0.0207234	0.440118200000001	0.0341363	0.978707400000001	0.3301076	0.0307614	1.5255426	0.7529289	0.2581744	0.0247536000000001	0.6540391	0.0544587	3.2025643	2.4136692	1.8441454	0.9748408	0.6673599	0.4262798	0.0202542	0.5757625	0.5617678	0.0142259	0.0360195000000001	1.4404947	1.1494469	0.5120647	0.4326373	0.1283935	0.1332252	0.011819	0.8669811	0.0319776000000001	0.0103562	0.9450818	0.0444929000000001	0.538424	1.2999493	0.0611953000000001	0.3362007	0.0313305	3.5120994	0.662436600000001	0.0503410000000001	3.1717129	2.9758902	2.232187	1.8279148	1.5202489	1.1494469	0.5120647	0.1332252	0.011819	0.4326373	0.8669811	0.1984855	0.0165771	0.8091922	0.2444323	0.019658	0.0948521000000001	3.9394293	3.6574355	0.6226246	0.0510406	3.4106517	3.1756829	2.7697739	2.4145521	1.9361454	1.3979473	0.3744195	0.0322047	0.4453355	0.0379676000000001	0.9331632	0.2936674	0.0254258	2.4967592	1.8926345	1.6321794	0.9748408	0.6673599	0.4262798	0.0202542	0.5757625	0.5617678	0.0142259	0.0360195000000001	1.4712145	1.3253136	1.1494469	0.6994948	0.5120647	0.4326373	0.1283935	0.1332252	0.011819	0.8669811	0.0327794	0.7832737	0.1603268	0.0103562	0.538424	0.0444929000000001	0.4097813	0.0333815000000001	1.2858372	0.6410092	0.2193957	0.022528	2.0340598	0.7641368	0.0422977	0.0412414
run4	4.3470277	4.262372	3.9372086	3.6665528	0.6349207	0.0522580000000001	3.4038659	3.1800232	2.7532101	2.3926057	0.934134200000001	0.3083688	0.0276191	1.92703	1.3931964	0.6536333	0.2128396	0.0203902	0.454772	0.0338868000000001	2.4866775	1.8893457	1.6362382	0.9914976	0.6659124	0.4238138	0.0192011	0.5757565	0.5617131	0.0157358	0.0363947	1.4671925	1.3227866	1.1537849	0.704198	0.5103029	0.4327153	0.1280916	0.1356525	0.0109479	0.8737009	0.0301633000000001	0.7979655	0.1720286	0.0114935	0.5395518	0.0411037	0.405132700000001	0.0349689	1.3102083	0.644668	0.2276973	0.0209458	2.0295194	0.7915064	0.039536	0.0473718	4.1253847	3.5252547	0.6455661	3.1690715	2.9771082	2.2314652	1.8249064	1.5231207	1.1537849	0.5103029	0.4327153	0.1280916	0.1356525	0.0109479	0.8737009	0.1650514	0.0114935	0.033482	0.8227692	0.2434707	0.0207778	0.0405833000000001	0.0925556	3.95771	3.2258052	2.4376475	0.9914976	0.6659124	0.4238138	0.5757565	0.5617131	0.0157358	0.0363947	1.4492491	1.1537849	0.5103029	0.4327153	0.1280916	0.1356525	0.0109479	0.8737009	0.0548447	1.3095713	0.0560588000000001	0.3452412	0.0294702	3.7261499	3.1945388	2.8241217	2.3965871	0.4369638	0.0350669	1.9503443	1.4933814	0.0611138	1.0259038	0.0490544	0.5182944	0.1766717	0.0164817	0.0708477000000002	0.9568662	0.2847802	0.0223949	4.262372	4.1253847	3.95771	3.7261499	3.1696605	2.5900855	1.8394475	0.9921149	0.4706478	0.0313990000000001	0.0223949	0.4369638	0.0350669	1.0104555	0.3178945	0.0265651	1.5201806	0.7501674	0.260986	0.0243957	0.6514673	0.0508726000000001	3.2258052	2.4376475	1.8475021	0.9914976	0.6659124	0.4238138	0.0192011	0.5757565	0.5617131	0.0157358	0.0363947	1.4492491	1.1537849	0.5103029	0.4327153	0.1280916	0.1356525	0.0109479	0.8737009	0.0317619	0.0114935	0.947395900000001	0.0411037	0.5395518	1.2847621	0.0560588000000001	0.3452412	0.0294702	3.5252547	0.6455661	0.0539699000000001	3.1690715	2.9771082	2.2314652	1.8249064	1.5231207	1.1537849	0.5103029	0.1356525	0.0109479	0.4327153	0.8737009	0.1926216	0.0157311	0.8227692	0.2434707	0.0207778	0.0925556	3.9372086	3.6665528	0.6349207	0.0522580000000001	3.4038659	3.1800232	2.7532101	2.3926057	1.92703	1.3931964	0.3554351	0.0298644	0.454772	0.0338868000000001	0.934134200000001	0.3083688	0.0276191	2.4866775	1.8893457	1.6362382	0.9914976	0.6659124	0.4238138	0.0192011	0.5757565	0.5617131	0.0157358	0.0363947	1.4671925	1.3227866	1.1537849	0.704198	0.5103029	0.4327153	0.1280916	0.1356525	0.0109479	0.8737009	0.0301633000000001	0.7979655	0.1720286	0.0114935	0.5395518	0.0411037	0.405132700000001	0.0349689	1.3102083	0.644668	0.2276973	0.0209458	2.0295194	0.769576200000001	0.039536	0.0473718
run5	4.348939	4.2611755	3.9336638	3.6586911	0.6407668	0.0519026	3.4020642	3.174616	2.7566764	2.4167028	0.9496568	0.3107563	0.026466	1.9554286	1.3974381	0.6532667	0.2306728	0.0204385	0.4581403	0.0383398000000001	2.4952512	1.8910684	1.6358285	0.984894	0.6701367	0.4231405	0.0193354	0.575644	0.5617744	0.0148064	0.0410744	1.4624406	1.319505	1.1491515	0.700664	0.5105655	0.4326293	0.1283802	0.1327267	0.0112141	0.8787531	0.0327581	0.7898568	0.1668064	0.0115708	0.5387034	0.0385642	0.3998595	0.0327376000000001	1.2977516	0.6388852	0.2185252	0.0198336	2.0518058	0.791040100000001	0.0416629000000001	0.0449247	4.1285208	3.4993402	0.644423	3.1747351	2.976946	2.2417915	1.8235878	1.5242494	1.1491515	0.5105655	0.4326293	0.1283802	0.1327267	0.0112141	0.8787531	0.1721834	0.0115708	0.0340957	0.8094986	0.2426994	0.0212216	0.0410691000000001	0.093734	3.9559014	3.206227	2.417965	0.984894	0.6701367	0.4231405	0.575644	0.5617744	0.0148064	0.0410744	1.4406233	1.1491515	0.5105655	0.4326293	0.1283802	0.1327267	0.0112141	0.8787531	0.0515908	1.304913	0.0573051	0.3415763	0.031893	3.7255223	3.1997812	2.8257862	2.4237433	0.4416818	0.0335698	1.9760609	1.5041096	0.0629087000000001	1.0224189	0.0496192	0.5202491	0.1829596	0.0169259000000001	0.0719766000000001	0.931064500000001	0.2804795	0.0202957	4.2611755	4.1285208	3.9559014	3.7255223	3.1791327	2.5949059	1.8291305	0.9742428	0.47438	0.0330318	0.0202957	0.4416818	0.0335698	1.0008058	0.3298214	0.0289425000000002	1.4965062	0.7285176	0.2585054	0.0250375	0.625246700000001	0.0550562000000001	3.206227	2.417965	1.8417968	0.984894	0.6701367	0.4231405	0.0193354	0.575644	0.5617744	0.0148064	0.0410744	1.4406233	1.1491515	0.5105655	0.4326293	0.1283802	0.1327267	0.0112141	0.8787531	0.0331662	0.0115708	0.9404824	0.0385642	0.5387034	1.3013757	0.0573051	0.3415763	0.031893	3.4993402	0.644423	0.0492949	3.1747351	2.976946	2.2417915	1.8235878	1.5242494	1.1491515	0.5105655	0.1327267	0.0112141	0.4326293	0.8787531	0.2010127	0.016654	0.8094986	0.2426994	0.0212216	0.093734	3.9336638	3.6586911	0.6407668	0.0519026	3.4020642	3.174616	2.7566764	2.4167028	1.9554286	1.3974381	0.3698737	0.0282732	0.4581403	0.0383398000000001	0.9496568	0.3107563	0.026466	2.4952512	1.8910684	1.6358285	0.984894	0.6701367	0.4231405	0.0193354	0.575644	0.5617744	0.0148064	0.0410744	1.4624406	1.319505	1.1491515	0.700664	0.5105655	0.4326293	0.1283802	0.1327267	0.0112141	0.8787531	0.0327581	0.7898568	0.1668064	0.0115708	0.5387034	0.0385642	0.3998595	0.0327376000000001	1.2977516	0.6388852	0.2185252	0.0198336	2.0518058	0.7953306	0.0416629000000001	0.0449247
run6	4.3506389	4.2625345	3.9296136	3.6567996	0.639633000000001	0.0491055000000001	3.4015335	3.1796197	2.7734932	2.417239	0.930910500000001	0.2962914	0.0247096	1.9681743	1.4165353	0.6471174	0.2226295	0.0206671	0.4407428	0.036956	2.4923295	1.8923515	1.6399021	0.9987721	0.67079	0.4219088	0.0205039	0.5756201	0.5617481	0.014108	0.0387493	1.4667199	1.3218079	1.1546887	0.6997044	0.5121229	0.4326975	0.1283637	0.1345706	0.011949	0.8633036	0.0314547000000001	0.7802758	0.1727615	0.0113267	0.5382844	0.0339766	0.4009676	0.0321161000000001	1.2825033	0.6303062	0.2199017	0.0208916	2.0344546	0.7803866	0.0404146000000001	0.0452715	4.1294807	3.5112476	0.6253637	3.1697018	2.9777478	2.2262631	1.8184522	1.5161499	1.1546887	0.5121229	0.4326975	0.1283637	0.1345706	0.011949	0.8633036	0.1677822	0.0113267	0.0313855000000001	0.8319933	0.2394747	0.0188548	0.0409166	0.0932021000000001	3.9622662	3.2086913	2.4280733	0.9987721	0.67079	0.4219088	0.5756201	0.5617481	0.014108	0.0387493	1.4522887	1.1546887	0.5121229	0.4326975	0.1283637	0.1345706	0.011949	0.8633036	0.0541836000000003	1.3208787	0.0635556	0.330618	0.0297633	3.7266022	3.2158869	2.8278456	2.4120881	0.4353809	0.0359	1.9543139	1.50388	0.0560885	1.0112117	0.0492096000000001	0.4935571	0.1723121	0.0171427	0.0798459	0.9611706	0.2881137	0.0253863	4.2625345	4.1294807	3.9622662	3.7266022	3.1865878	2.5912862	1.850738	1.0037424	0.4730319	0.0326971000000001	0.0253863	0.4353809	0.0359	0.996553	0.3262951	0.0276626	1.5054441	0.7481395	0.2611889	0.0240902	0.6492946	0.0536782000000002	3.2086913	2.4280733	1.8401657	0.9987721	0.67079	0.4219088	0.0205039	0.5756201	0.5617481	0.014108	0.0387493	1.4522887	1.1546887	0.5121229	0.4326975	0.1283637	0.1345706	0.011949	0.8633036	0.0314629000000001	0.0113267	0.946812300000001	0.0339766	0.5382844	1.3149506	0.0635556	0.330618	0.0297633	3.5112476	0.6253637	0.0531439	3.1697018	2.9777478	2.2262631	1.8184522	1.5161499	1.1546887	0.5121229	0.1345706	0.011949	0.4326975	0.8633036	0.1939642	0.0157946	0.8319933	0.2394747	0.0188548	0.0932021000000001	3.9296136	3.6567996	0.639633000000001	0.0491055000000001	3.4015335	3.1796197	2.7734932	2.417239	1.9681743	1.4165353	0.3504491	0.0312944	0.4407428	0.036956	0.930910500000001	0.2962914	0.0247096	2.4923295	1.8923515	1.6399021	0.9987721	0.67079	0.4219088	0.0205039	0.5756201	0.5617481	0.014108	0.0387493	1.4667199	1.3218079	1.1546887	0.6997044	0.5121229	0.4326975	0.1283637	0.1345706	0.011949	0.8633036	0.0314547000000001	0.7802758	0.1727615	0.0113267	0.5382844	0.0339766	0.4009676	0.0321161000000001	1.2825033	0.6303062	0.2199017	0.0208916	2.0344546	0.7692366	0.0404146000000001	0.0452715
