Mean_time	Mean_qlow	Mean_qup	Priors
t_n302	2425.459	1699.1	2960.87	0
t_n303	2321.911	1137.46	3118.88	0
t_n304	3415.402	3274.6	3570.51	0
t_n305	3362.359	3226.68	3515.85	0
t_n306	3082.872	2660.86	3347.2	0
t_n307	3174.202	3063.81	3313.58	0
t_n308_TG-OXYPHOTOBACTERIA	2981.482	2946.01	3071.05	B(2.945,4.5200,1e-300,1e-300)
t_n309_CG-OXYPHOTOBACTERIA	2275.822	2060.72	2478.95	B(2.0136,3.4480,0.0250,0.0250)
t_n310	1857.944	1556.79	2150.73	0
t_n311	1582.306	1326.53	1883.32	0
t_n312	1206.103	1090.37	1337.49	0
t_n313	967.284	793.9	1137.26	0
t_n314	449.931	431.13	493.17	0
t_n315	250.771	236.27	270.66	0
t_n316	834.363	630.55	1029.45	0
t_n317	360.425	213.1	536.03	0
t_n318	1081.32	904.39	1245.1	0
t_n319	916.363	668.45	1133.49	0
t_n320	719.942	477.99	957.2	0
t_n321	928.985	698.57	1133.71	0
t_n322	1234.959	944.07	1545.38	0
t_n323	986.748	707.82	1288.12	0
t_n324	621.576	388.61	898.23	0
t_n325	1010.888	697.92	1342.03	0
t_n326	960.471	356.2	1716.01	0
t_n327	3370.63	3193.51	3540.36	0
t_n328	2053.128	1646.79	2594.93	0
t_n329_TG-EUKARYA-MITO	1605.139	1398	1857.16	B(1.0856,4.5200,0.0250,1e-300)
t_n330	1459.299	1218.02	1730.5	0
t_n331	996.129	836.88	1198.1	0
t_n332	728.621	614.39	854.98	0
t_n333	605.417	594.48	611.03	0
t_n334	566.568	561.26	578.73	0
t_n335	420.491	243.25	550.48	0
t_n336	539.57	290.2	830.5	0
t_n337	1425.267	1206.88	1694.06	0
t_n338	1206.103	1090.37	1337.49	0
t_n339	808.576	598.74	1027.2	0
t_n340	449.931	431.13	493.17	0
t_n341	250.771	236.27	270.66	0
t_n342	720.881	487.39	961.03	0
t_n343	178.315	73.91	330.29	0
t_n344	725.917	421.97	1013.14	0
t_n345	938.693	606.2	1270.59	0
t_n346	1813.576	1405.75	2333.43	0
t_n347	1507.324	1091.34	2020.29	0
t_n348	1315.568	924.3	1795.03	0
t_n349	990.979	625.56	1447.37	0
t_n350	3198.103	2793.18	3459.25	0
t_n351	3022.294	2615.62	3314.38	0
t_n352	2724.448	2288.77	3054.99	0
t_n353	2464.509	2018.66	2831.05	0
t_n354	2136.833	1666	2554.64	0
t_n355	1346.795	687.02	1994.21	0
t_n356	2179.075	1739.76	2564.07	0
t_n357	2076.216	1644.44	2464.52	0
t_n358	1575.785	1120.78	2018.47	0
t_n359	1683.432	1266.25	2088.45	0
t_n360	1480.52	1067.24	1900.36	0
t_n361	1469.81	1073.18	1874.43	0
t_n362	1181.635	825.51	1568.59	0
t_n363	929.57	609.67	1300.13	0
t_n364	1759.609	1290.38	2199.65	0
t_n365	2538.005	2078.94	2906.31	0
t_n366	2253.34	1766.44	2669.95	0
t_n367	1854.458	1331.91	2340.46	0
t_n368	4292.46	4211.46	4358.58	0
t_n369	3349.981	3200.46	3521.58	0
t_n370	3295.203	3123.46	3480.92	0
t_n371	3203.656	3015.47	3400.39	0
t_n372	3068.895	2837.52	3292.31	0
t_n373	2958.477	2710.27	3193.51	0
t_n374	2781.068	2494.94	3042.55	0
t_n375	2470.345	2098.9	2794.3	0
t_n376	2343.462	1958.53	2679.97	0
t_n377	2016.667	1537.3	2435.88	0
t_n378	1941.295	1471.41	2358.41	0
t_n379	2372.732	1942.41	2731.57	0
t_n380	1516.856	951.84	2044.25	0
t_n381	2571.735	2178.89	2894.42	0
t_n382	2236.637	1767.84	2628.21	0
t_n383	1757.419	1190	2270.89	0
t_n384	2809.279	2473.09	3094.97	0
t_n385	2463.101	2037.01	2819.52	0
t_n386	1708.069	1159.08	2205.86	0
t_n387	1159.494	661.44	1703.43	0
t_n388	2670.268	2203.65	3007.49	0
t_n389	2211.728	1576.41	2700.54	0
t_n390	2307.426	1939.94	2675.85	0
t_n391	1605.139	1398	1857.16	0
t_n392	1421.867	1251.2	1627.99	0
t_n393	1178.261	979.71	1400.19	0
t_n394	1069.178	891.83	1274.57	0
t_n395	728.621	614.39	854.98	0
t_n396	478.724	350.74	615.93	0
t_n397	605.417	594.48	611.03	0
t_n398	566.568	561.26	578.73	0
t_n399	441.902	354.96	512.52	0
t_n400	388.684	217.7	600.94	0
t_n401	1342.16	1190.81	1523.45	0
t_n402	1206.103	1090.37	1337.49	0
t_n403	837.667	679.42	1008.15	0
t_n404	449.931	431.13	493.17	0
t_n405	250.771	236.27	270.66	0
t_n406	733.969	568.78	912.27	0
t_n407	231.349	134.32	357.97	0
t_n408	874.486	691.07	1047.24	0
t_n409	715.187	532.27	897.15	0
t_n410	744.898	490.01	991.66	0
t_n411	1232.61	979.81	1507.57	0
t_n412	374.339	198.36	603.94	0
t_n413	591.163	525.63	708.18	0
t_n414	1847.132	1399.93	2279.27	0
t_n415	1539.642	1070.99	2008.84	0
t_n416	1384.936	971.52	1816.26	0
t_n417	1229.3	835.09	1655.5	0
t_n418	3311.362	3169.4	3478.15	0
t_n419	3216.581	3026.7	3404.95	0
t_n420	2401.632	1723.32	2850.13	0
t_n421	3164.279	3049.49	3313.53	0
t_n422	2981.482	2946.01	3071.05	0
t_n423	2275.822	2060.72	2478.95	0
t_n424	1963.7	1742.32	2191.98	0
t_n425	1898.882	1680.7	2129.53	0
t_n426	1206.103	1090.37	1337.49	0
t_n427	885.167	713.36	1058.68	0
t_n428	763.178	582.55	947.8	0
t_n429	379.927	235.94	552.08	0
t_n430	449.931	431.13	493.17	0
t_n431	972.698	806.74	1132.75	0
t_n432	909.33	732.68	1078.22	0
t_n433	724.477	531.11	917.46	0
t_n434	1463.711	1138.34	1759.73	0
t_n435	1252.586	919.2	1570.42	0
t_n436	788.92	487.92	1123.33	0
t_n437	885.684	324.51	1612.15	0
t_n438	3525.372	3280.22	3744.25	0
t_n439	3449.274	3200.03	3676.65	0
t_n440	2961.108	2417.1	3337.1	0
t_n441	2699.159	2050.64	3165.83	0
t_n442	3318.858	3063.85	3558.49	0
t_n443	2796.317	2552.59	3044.19	0
t_n444	2600.571	2338.14	2863.62	0
t_n445	2542.369	2274.62	2810.17	0
t_n446	2232.648	1910.47	2537.99	0
t_n447	1734.61	1332.24	2104.93	0
t_n448	1514.589	1106.37	1907.09	0
t_n449	1370.956	978.54	1765.72	0
t_n450	1829.677	1430.76	2196.39	0
t_n451	1005.597	594.96	1451.58	0
t_n452	1964.279	1521.92	2342.22	0
t_n453	722.346	364.2	1165.26	0
t_n454	377.128	169.47	686.51	0
t_n455	2583.896	2356.27	2818.49	0
t_n456	2417.748	2206.67	2635.48	0
t_n457	1446.393	1309.1	1603.1	0
t_n458	1322.656	1168.11	1490.15	0
t_n459	1078.55	934.91	1242.51	0
t_n460	728.621	614.39	854.98	0
t_n461	606.581	462.86	751.13	0
t_n462	605.417	594.48	611.03	0
t_n463	566.568	561.26	578.73	0
t_n464	417.13	312.36	503.23	0
t_n465	512.784	279	775.8	0
t_n466	1407.41	1268.54	1564.84	0
t_n467	1353.717	1219.25	1506.72	0
t_n468	1206.103	1090.37	1337.49	0
t_n469	1119.077	976.15	1266.66	0
t_n470	817.728	681.38	969.13	0
t_n471	449.931	431.13	493.17	0
t_n472	250.771	236.27	270.66	0
t_n473	694.537	536.84	861	0
t_n474	119.323	35.58	251.04	0
t_n475	944.132	770.28	1109.05	0
t_n476	782.541	589.98	969.13	0
t_n477	1123.092	976.92	1283.13	0
t_n478	1043.483	844.2	1227.74	0
t_n479	568.461	367.2	780.87	0
t_n480	591.163	525.63	708.18	0
t_n481	345.113	165.37	580.34	0
t_n482	2001.91	1660.73	2290.71	0
t_n483	1852.59	1410.61	2200.9	0
t_n484	2439.551	2167.4	2701.93	0
t_n485	2285.036	2002.34	2554.57	0
t_n486	1035.757	561.07	1528.86	0
t_n487	538.334	240.98	946.5	0
t_n488	3191.098	2796.85	3508.91	0
t_n489	3130.097	2717.98	3462.24	0
t_n490	2437.257	1712.99	2993.8	0
t_n491	2316.642	1591.14	2896.06	0
