t_n247	t_n248	t_n249	t_n250	t_n251	t_n252	t_n253	t_n254	t_n255	t_n256	t_n257	t_n258	t_n259	t_n260	t_n261	t_n262	t_n263	t_n264	t_n265	t_n266	t_n267	t_n268	t_n269	t_n270	t_n271	t_n272	t_n273	t_n274	t_n275	t_n276	t_n277	t_n278	t_n279	t_n280	t_n281	t_n282	t_n283	t_n284	t_n285	t_n286	t_n287	t_n288	t_n289	t_n290	t_n291	t_n292	t_n293	t_n294	t_n295	t_n296	t_n297	t_n298	t_n299	t_n300	t_n301	t_n302	t_n303	t_n304	t_n305	t_n306	t_n307	t_n308	t_n309	t_n310	t_n311	t_n312	t_n313	t_n314	t_n315	t_n316	t_n317	t_n318	t_n319	t_n320	t_n321	t_n322	t_n323	t_n324	t_n325	t_n326	t_n327	t_n328	t_n329	t_n330	t_n331	t_n332	t_n333	t_n334	t_n335	t_n336	t_n337	t_n338	t_n339	t_n340	t_n341	t_n342	t_n343	t_n344	t_n345	t_n346	t_n347	t_n348	t_n349	t_n350	t_n351	t_n352	t_n353	t_n354	t_n355	t_n356	t_n357	t_n358	t_n359	t_n360	t_n361	t_n362	t_n363	t_n364	t_n365	t_n366	t_n367	t_n368	t_n369	t_n370	t_n371	t_n372	t_n373	t_n374	t_n375	t_n376	t_n377	t_n378	t_n379	t_n380	t_n381	t_n382	t_n383	t_n384	t_n385	t_n386	t_n387	t_n388	t_n389	t_n390	t_n391	t_n392	t_n393	t_n394	t_n395	t_n396	t_n397	t_n398	t_n399	t_n400	t_n401	t_n402	t_n403	t_n404	t_n405	t_n406	t_n407	t_n408	t_n409	t_n410	t_n411	t_n412	t_n413	t_n414	t_n415	t_n416	t_n417	t_n418	t_n419	t_n420	t_n421	t_n422	t_n423	t_n424	t_n425	t_n426	t_n427	t_n428	t_n429	t_n430	t_n431	t_n432	t_n433	t_n434	t_n435	t_n436	t_n437	t_n438	t_n439	t_n440	t_n441	t_n442	t_n443	t_n444	t_n445	t_n446	t_n447	t_n448	t_n449	t_n450	t_n451	t_n452	t_n453	t_n454	t_n455	t_n456	t_n457	t_n458	t_n459	t_n460	t_n461	t_n462	t_n463	t_n464	t_n465	t_n466	t_n467	t_n468	t_n469	t_n470	t_n471	t_n472	t_n473	t_n474	t_n475	t_n476	t_n477	t_n478	t_n479	t_n480	t_n481	t_n482	t_n483	t_n484	t_n485	t_n486	t_n487	t_n488	t_n489	t_n490	t_n491
run1	4.350346	4.265164	3.9400973	3.6645627	0.6350907	0.0548352	3.4052382	3.1805687	2.7529891	2.4051469	0.9411337	0.3055488	0.0292556000000001	1.9568793	1.4103531	0.6399104	0.2233914	0.0199881	0.4234151	0.0365787	2.5075707	1.8902701	1.6359188	0.9814941	0.6739533	0.4221787	0.0208975	0.5756126	0.5618458	0.0137622	0.0368780000000001	1.46943	1.3215379	1.1520208	0.7019123	0.5120254	0.4326574	0.127938	0.1349981	0.0106623	0.8702796	0.0323627	0.790897400000001	0.1695735	0.010227	0.5382546	0.0387238	0.3929638	0.0303881	1.288138	0.6391109	0.218821	0.0211255	2.0045666	0.7714938	0.0441602	0.0430148000000001	4.1269961	3.4983974	0.6281682	3.1679756	2.9771171	2.2429767	1.8206472	1.5223467	1.1520208	0.5120254	0.4326574	0.127938	0.1349981	0.0106623	0.8702796	0.16795	0.010227	0.0362387	0.815193	0.2537569	0.0205846	0.0395335000000001	0.0950192000000002	3.9594871	3.2001607	2.4234017	0.9814941	0.6739533	0.4221787	0.5756126	0.5618458	0.0137622	0.0368780000000001	1.4488397	1.1520208	0.5120254	0.4326574	0.127938	0.1349981	0.0106623	0.8702796	0.0553758	1.2976405	0.0618966	0.3303737	0.0294788	3.7259587	3.2091748	2.8312946	2.4190059	0.4439404	0.038402	1.9658991	1.4919293	0.0621536000000002	1.0150684	0.049602	0.509693	0.1771586	0.0183198	0.0772650000000001	0.9449792	0.2939089	0.0213685	4.265164	4.1269961	3.9594871	3.7259587	3.2010682	2.5804643	1.8308908	0.9894981	0.4686918	0.0341527	0.0213685	0.4439404	0.038402	0.9854731	0.323295	0.0303416	1.5327776	0.7593131	0.2576841	0.0253416	0.6462417	0.0535083	3.2001607	2.4234017	1.8444967	0.9814941	0.6739533	0.4221787	0.0208975	0.5756126	0.5618458	0.0137622	0.0368780000000001	1.4488397	1.1520208	0.5120254	0.4326574	0.127938	0.1349981	0.0106623	0.8702796	0.033006	0.010227	0.9596927	0.0387238	0.5382546	1.2997492	0.0618966	0.3303737	0.0294788	3.4983974	0.6281682	0.0520141000000001	3.1679756	2.9771171	2.2429767	1.8206472	1.5223467	1.1520208	0.5120254	0.1349981	0.0106623	0.4326574	0.8702796	0.1963606	0.016213	0.815193	0.2537569	0.0205846	0.0950192000000002	3.9400973	3.6645627	0.6350907	0.0548352	3.4052382	3.1805687	2.7529891	2.4051469	1.9568793	1.4103531	0.369339	0.0288338000000001	0.4234151	0.0365787	0.9411337	0.3055488	0.0292556000000001	2.5075707	1.8902701	1.6359188	0.9814941	0.6739533	0.4221787	0.0208975	0.5756126	0.5618458	0.0137622	0.0368780000000001	1.46943	1.3215379	1.1520208	0.7019123	0.5120254	0.4326574	0.127938	0.1349981	0.0106623	0.8702796	0.0323627	0.790897400000001	0.1695735	0.010227	0.5382546	0.0387238	0.3929638	0.0303881	1.288138	0.6391109	0.218821	0.0211255	2.0045666	0.783419500000001	0.0441602	0.0430148000000001
run2	4.3514298	4.2641212	3.9397529	3.6548833	0.6668783	0.0552809000000001	3.4069064	3.1701082	2.7460806	2.4041224	0.9375104	0.301165	0.026688	1.9353374	1.3711683	0.648331400000001	0.2214283	0.0195662	0.4435396	0.0342259	2.5096941	1.8900262	1.637016	0.992728400000001	0.6696273	0.4224939	0.021758	0.5756281	0.5618485	0.0134183	0.039673	1.4640327	1.3236496	1.1484439	0.7102885	0.5116009	0.4328032	0.1281298	0.1358096	0.0113521	0.8738822	0.0323296	0.7852746	0.1700089	0.0108858	0.5372912	0.0424460000000001	0.403441000000001	0.0338115	1.2842847	0.638808	0.232075600000001	0.0228741	2.0506685	0.7971494	0.0456979	0.0435917	4.1284849	3.4922808	0.6516896	3.1614193	2.9749307	2.2312194	1.8127992	1.5153345	1.1484439	0.5116009	0.4328032	0.1281298	0.1358096	0.0113521	0.8738822	0.1703457	0.0108858	0.0335508	0.8197733	0.2401717	0.0205177	0.0411741	0.0947332000000003	3.9541962	3.2121538	2.4059278	0.992728400000001	0.6696273	0.4224939	0.5756281	0.5618485	0.0134183	0.039673	1.4405577	1.1484439	0.5116009	0.4328032	0.1281298	0.1358096	0.0113521	0.8738822	0.054735	1.2958133	0.0579369000000001	0.3326017	0.0295333	3.726888	3.2095043	2.8268035	2.4010039	0.4465764	0.0368457	1.9636885	1.5086355	0.0597476	1.0203549	0.0494308000000001	0.5078542	0.177512	0.015526	0.0697372000000004	0.9522796	0.2936619	0.0214854000000001	4.2641212	4.1284849	3.9541962	3.726888	3.1881321	2.597414	1.8755026	1.0032544	0.4772361	0.0321854000000001	0.0214854000000001	0.4465764	0.0368457	1.0008935	0.3199932	0.0280550000000001	1.5303879	0.7498969	0.2428083	0.022918	0.6595552	0.0540575	3.2121538	2.4059278	1.8419235	0.992728400000001	0.6696273	0.4224939	0.021758	0.5756281	0.5618485	0.0134183	0.039673	1.4405577	1.1484439	0.5116009	0.4328032	0.1281298	0.1358096	0.0113521	0.8738822	0.0287051000000001	0.0108858	0.9509957	0.0424460000000001	0.5372912	1.2873611	0.0579369000000001	0.3326017	0.0295333	3.4922808	0.6516896	0.0494021	3.1614193	2.9749307	2.2312194	1.8127992	1.5153345	1.1484439	0.5116009	0.1358096	0.0113521	0.4328032	0.8738822	0.2019328	0.0163745	0.8197733	0.2401717	0.0205177	0.0947332000000003	3.9397529	3.6548833	0.6668783	0.0552809000000001	3.4069064	3.1701082	2.7460806	2.4041224	1.9353374	1.3711683	0.3603547	0.0291325	0.4435396	0.0342259	0.9375104	0.301165	0.026688	2.5096941	1.8900262	1.637016	0.992728400000001	0.6696273	0.4224939	0.021758	0.5756281	0.5618485	0.0134183	0.039673	1.4640327	1.3236496	1.1484439	0.7102885	0.5116009	0.4328032	0.1281298	0.1358096	0.0113521	0.8738822	0.0323296	0.7852746	0.1700089	0.0108858	0.5372912	0.0424460000000001	0.403441000000001	0.0338115	1.2842847	0.638808	0.232075600000001	0.0228741	2.0506685	0.803426700000001	0.0456979	0.0435917
run3	4.3495099	4.2617635	3.9394586	3.6444565	0.6227841	0.0496453	3.3873263	3.1689438	2.7525669	2.4016738	0.9108289	0.2976232	0.0275868	1.9400951	1.3861937	0.6527871	0.2183639	0.0217954	0.4522091	0.0371846	2.4886335	1.8826202	1.6379708	0.9924583	0.6727296	0.4227608	0.0188561	0.5756875	0.5617711	0.0144381	0.0371273	1.4690767	1.3233475	1.1495462	0.7017458	0.5084337	0.4325318	0.1281294	0.1294241	0.0112032	0.8735097	0.0316264000000001	0.7931287	0.1644946	0.0095841	0.5379122	0.0375864000000001	0.4206934	0.0320734000000001	1.3053157	0.6478732	0.2254587	0.0214325	2.0502029	0.7818424	0.0445936000000001	0.0431195	4.1244396	3.5078277	0.6140394	3.1696174	2.9785128	2.2417166	1.8221873	1.5232535	1.1495462	0.5084337	0.4325318	0.1281294	0.1294241	0.0112032	0.8735097	0.1712456	0.0095841	0.0318313000000001	0.8206448	0.2397807	0.0212339	0.040553	0.0953345000000001	3.9567009	3.18736	2.4210303	0.9924583	0.6727296	0.4227608	0.5756875	0.5617711	0.0144381	0.0371273	1.4489258	1.1495462	0.5084337	0.4325318	0.1281294	0.1294241	0.0112032	0.8735097	0.0579134000000001	1.2702449	0.0537225	0.3305813	0.0298391000000001	3.7214548	3.1964273	2.82138	2.3976389	0.4504884	0.0358563	1.9644781	1.4998846	0.0615364	1.0186014	0.052796	0.5108126	0.1797122	0.0172183	0.0689167	0.9408599	0.2859647	0.0214375	4.2617635	4.1244396	3.9567009	3.7214548	3.1793763	2.5789169	1.849904	0.9947009	0.4657498	0.0323096	0.0214375	0.4504884	0.0358563	0.9742388	0.3216469	0.0305161	1.5307006	0.7410696	0.2661479	0.0264064	0.6544687	0.0514024	3.18736	2.4210303	1.8407336	0.9924583	0.6727296	0.4227608	0.0188561	0.5756875	0.5617711	0.0144381	0.0371273	1.4489258	1.1495462	0.5084337	0.4325318	0.1281294	0.1294241	0.0112032	0.8735097	0.0329909000000001	0.0095841	0.9282375	0.0375864000000001	0.5379122	1.2979203	0.0537225	0.3305813	0.0298391000000001	3.5078277	0.6140394	0.0468057000000001	3.1696174	2.9785128	2.2417166	1.8221873	1.5232535	1.1495462	0.5084337	0.1294241	0.0112032	0.4325318	0.8735097	0.2002411	0.0162737	0.8206448	0.2397807	0.0212339	0.0953345000000001	3.9394586	3.6444565	0.6227841	0.0496453	3.3873263	3.1689438	2.7525669	2.4016738	1.9400951	1.3861937	0.360874	0.0299882	0.4522091	0.0371846	0.9108289	0.2976232	0.0275868	2.4886335	1.8826202	1.6379708	0.9924583	0.6727296	0.4227608	0.0188561	0.5756875	0.5617711	0.0144381	0.0371273	1.4690767	1.3233475	1.1495462	0.7017458	0.5084337	0.4325318	0.1281294	0.1294241	0.0112032	0.8735097	0.0316264000000001	0.7931287	0.1644946	0.0095841	0.5379122	0.0375864000000001	0.4206934	0.0320734000000001	1.3053157	0.6478732	0.2254587	0.0214325	2.0502029	0.784004500000001	0.0445936000000001	0.0431195
run4	4.3507036	4.2662453	3.9364891	3.6574882	0.663787000000001	0.0481833000000001	3.4064206	3.1859136	2.7691366	2.3961443	0.9291713	0.3035874	0.0263696	1.9432231	1.3944974	0.651295	0.2124637	0.0199908	0.4643965	0.0368623	2.4728378	1.8920042	1.6413598	0.9912192	0.6690702	0.4231282	0.0195201	0.5758753	0.5617588	0.0153666	0.0384816	1.4658441	1.3243677	1.1496296	0.7067432	0.5111282	0.4324815	0.1280936	0.1361515	0.0116898	0.8719921	0.0331146	0.7864724	0.1664861	0.0100688	0.5393404	0.0395007000000001	0.4018625	0.0325093	1.3062284	0.6508686	0.229916	0.0207336	2.003923	0.7997818	0.0443416000000001	0.0404937	4.1228029	3.5014268	0.6490112	3.1651711	2.9763006	2.2230851	1.8201078	1.5209474	1.1496296	0.5111282	0.4324815	0.1280936	0.1361515	0.0116898	0.8719921	0.1673637	0.0100688	0.0323347	0.8180439	0.2492671	0.0201968000000001	0.0403719000000001	0.0911462000000001	3.949223	3.2169128	2.4348353	0.9912192	0.6690702	0.4231282	0.5758753	0.5617588	0.0153666	0.0384816	1.4515461	1.1496296	0.5111282	0.4324815	0.1280936	0.1361515	0.0116898	0.8719921	0.0524746	1.3105249	0.0559883	0.3492686	0.0316893	3.7283319	3.2010663	2.8462467	2.3948114	0.4258282	0.0341728	1.9514141	1.5058492	0.0636346000000002	1.0273832	0.0476751	0.4938254	0.1703289	0.0168479	0.0786029000000002	0.9545333	0.2923921	0.021442	4.2662453	4.1228029	3.949223	3.7283319	3.1851336	2.5791047	1.8468954	0.9773233	0.4608429	0.0302309	0.021442	0.4258282	0.0341728	1.0222943	0.3228649	0.0279747000000001	1.4883525	0.7374811	0.2614076	0.0240251	0.6296818	0.048132	3.2169128	2.4348353	1.8588094	0.9912192	0.6690702	0.4231282	0.0195201	0.5758753	0.5617588	0.0153666	0.0384816	1.4515461	1.1496296	0.5111282	0.4324815	0.1280936	0.1361515	0.0116898	0.8719921	0.0315453	0.0100688	0.9566148	0.0395007000000001	0.5393404	1.3179948	0.0559883	0.3492686	0.0316893	3.5014268	0.6490112	0.0533640000000001	3.1651711	2.9763006	2.2230851	1.8201078	1.5209474	1.1496296	0.5111282	0.1361515	0.0116898	0.4324815	0.8719921	0.1970258	0.0155095	0.8180439	0.2492671	0.0201968000000001	0.0911462000000001	3.9364891	3.6574882	0.663787000000001	0.0481833000000001	3.4064206	3.1859136	2.7691366	2.3961443	1.9432231	1.3944974	0.3651328	0.0304897	0.4643965	0.0368623	0.9291713	0.3035874	0.0263696	2.4728378	1.8920042	1.6413598	0.9912192	0.6690702	0.4231282	0.0195201	0.5758753	0.5617588	0.0153666	0.0384816	1.4658441	1.3243677	1.1496296	0.7067432	0.5111282	0.4324815	0.1280936	0.1361515	0.0116898	0.8719921	0.0331146	0.7864724	0.1664861	0.0100688	0.5393404	0.0395007000000001	0.4018625	0.0325093	1.3062284	0.6508686	0.229916	0.0207336	2.003923	0.804674600000001	0.0443416000000001	0.0404937
run5	4.3471014	4.2647375	3.9334431	3.6545544	0.6424182	0.0523103	3.3947878	3.1710271	2.7516176	2.413347	0.9172255	0.3093639	0.0279546	1.9614797	1.4031315	0.644750900000001	0.2247933	0.0208114	0.4487487	0.0349225	2.479806	1.8899242	1.6385637	0.999597	0.6726777	0.4223591	0.020497	0.5757513	0.5617042	0.0142728	0.0364983	1.4697194	1.3275082	1.1495556	0.7076102	0.512921	0.4326404	0.1280427	0.138354	0.0112025	0.8716969	0.0324541	0.7811961	0.1659307	0.0100386	0.5384434	0.036986	0.4097489	0.0316062000000001	1.3082664	0.646302	0.2279172	0.0218153	2.0745574	0.778301	0.0422243000000001	0.0421602	4.1244768	3.5061375	0.6186536	3.1629822	2.9763428	2.2422292	1.8287845	1.5184093	1.1495556	0.512921	0.4326404	0.1280427	0.138354	0.0112025	0.8716969	0.1689984	0.0100386	0.032646	0.8269506	0.2512661	0.0205502	0.0405491	0.0994532	3.9591679	3.2098153	2.438493	0.999597	0.6726777	0.4223591	0.5757513	0.5617042	0.0142728	0.0364983	1.4482464	1.1495556	0.512921	0.4326404	0.1280427	0.138354	0.0112025	0.8716969	0.0506674000000001	1.3119129	0.0546225	0.3527457	0.0295648	3.7303823	3.1863691	2.8134856	2.3988407	0.4515066	0.0381841	1.9476073	1.5114003	0.0646403	1.0302482	0.0480023000000001	0.5015215	0.180369	0.0165303	0.0707811	0.9475379	0.2818042	0.0222756	4.2647375	4.1244768	3.9591679	3.7303823	3.1838021	2.5867178	1.8484324	0.983979600000001	0.4620849	0.0323514	0.0222756	0.4515066	0.0381841	0.998048000000001	0.334179	0.0274437	1.517433	0.746868000000001	0.2669488	0.0239484	0.6240216	0.0521974	3.2098153	2.438493	1.843734	0.999597	0.6726777	0.4223591	0.020497	0.5757513	0.5617042	0.0142728	0.0364983	1.4482464	1.1495556	0.512921	0.4326404	0.1280427	0.138354	0.0112025	0.8716969	0.0321663	0.0100386	0.9371166	0.036986	0.5384434	1.2948461	0.0546225	0.3527457	0.0295648	3.5061375	0.6186536	0.0528787	3.1629822	2.9763428	2.2422292	1.8287845	1.5184093	1.1495556	0.512921	0.138354	0.0112025	0.4326404	0.8716969	0.1998867	0.0169302	0.8269506	0.2512661	0.0205502	0.0994532	3.9334431	3.6545544	0.6424182	0.0523103	3.3947878	3.1710271	2.7516176	2.413347	1.9614797	1.4031315	0.3720755	0.0300297	0.4487487	0.0349225	0.9172255	0.3093639	0.0279546	2.479806	1.8899242	1.6385637	0.999597	0.6726777	0.4223591	0.020497	0.5757513	0.5617042	0.0142728	0.0364983	1.4697194	1.3275082	1.1495556	0.7076102	0.512921	0.4326404	0.1280427	0.138354	0.0112025	0.8716969	0.0324541	0.7811961	0.1659307	0.0100386	0.5384434	0.036986	0.4097489	0.0316062000000001	1.3082664	0.646302	0.2279172	0.0218153	2.0745574	0.8002595	0.0422243000000001	0.0421602
run6	4.3482547	4.2635234	3.9417599	3.6636136	0.6766958	0.0535866	3.4146788	3.1755509	2.7710142	2.4196156	0.937278800000001	0.3123741	0.0282363	1.9407317	1.3856688	0.6485836	0.2198868	0.0187684	0.443444	0.0332184	2.5025796	1.8860348	1.6423631	1.0020878	0.6656012	0.422643	0.0183646	0.575893	0.5617906	0.0146611	0.0371676	1.4643023	1.3259101	1.1488759	0.7057201	0.5094579	0.4328495	0.1281189	0.1335204	0.0112055	0.8686976	0.0309319	0.7982934	0.1677468	0.0114773	0.5374803	0.041628	0.4042322	0.0344091000000001	1.2624338	0.6407806	0.2295678	0.0211587	2.059954	0.7762787	0.0428759	0.041372	4.125736	3.5145183	0.625484700000001	3.1723801	2.9769458	2.2324974	1.8145764	1.5079791	1.1488759	0.5094579	0.4328495	0.1281189	0.1335204	0.0112055	0.8686976	0.1673926	0.0114773	0.0324540000000001	0.8153143	0.2427252	0.0210385000000001	0.0354028000000001	0.1029733	3.9572201	3.2045005	2.4320159	1.0020878	0.6656012	0.422643	0.575893	0.5617906	0.0146611	0.0371676	1.4438343	1.1488759	0.5094579	0.4328495	0.1281189	0.1335204	0.0112055	0.8686976	0.0535387	1.2911449	0.0588345	0.3423485	0.0299467	3.7184148	3.1974911	2.8293931	2.3848989	0.4244285	0.0345678	1.9610772	1.4935695	0.0653049	1.0340437	0.0515751	0.5219098	0.1801891	0.0170709	0.0738811	0.9585026	0.2893832	0.0230402000000001	4.2635234	4.125736	3.9572201	3.7184148	3.1862067	2.575889	1.8475013	0.989228800000001	0.4650278	0.0332554	0.0230402000000001	0.4244285	0.0345678	1.0164306	0.3249174	0.0294515	1.5390007	0.7396723	0.2688123	0.0227898	0.6641219	0.0553703	3.2045005	2.4320159	1.8425627	1.0020878	0.6656012	0.422643	0.0183646	0.575893	0.5617906	0.0146611	0.0371676	1.4438343	1.1488759	0.5094579	0.4328495	0.1281189	0.1335204	0.0112055	0.8686976	0.0303712	0.0114773	0.9363242	0.041628	0.5374803	1.334002	0.0588345	0.3423485	0.0299467	3.5145183	0.625484700000001	0.0503057	3.1723801	2.9769458	2.2324974	1.8145764	1.5079791	1.1488759	0.5094579	0.1335204	0.0112055	0.4328495	0.8686976	0.2068066	0.0161959	0.8153143	0.2427252	0.0210385000000001	0.1029733	3.9417599	3.6636136	0.6766958	0.0535866	3.4146788	3.1755509	2.7710142	2.4196156	1.9407317	1.3856688	0.3797149	0.0291658000000001	0.443444	0.0332184	0.937278800000001	0.3123741	0.0282363	2.5025796	1.8860348	1.6423631	1.0020878	0.6656012	0.422643	0.0183646	0.575893	0.5617906	0.0146611	0.0371676	1.4643023	1.3259101	1.1488759	0.7057201	0.5094579	0.4328495	0.1281189	0.1335204	0.0112055	0.8686976	0.0309319	0.7982934	0.1677468	0.0114773	0.5374803	0.041628	0.4042322	0.0344091000000001	1.2624338	0.6407806	0.2295678	0.0211587	2.059954	0.7753151	0.0428759	0.041372
