Mean_time	Mean_qlow	Mean_qup	Priors
t_n321	669.556	32.8	1495.83	0
t_n322	1901.833	883.28	2840.4	0
t_n323	1268.612	253.6	2420.95	0
t_n324	632.593	22.25	1810.71	0
t_n325	948.03	44.58	2265.15	0
t_n326	1864.621	93.17	3754.14	0
t_n327	4239.951	3880.31	4450.37	0
t_n328	3991.494	3423.03	4359.5	0
t_n329_TG-EUKARYA-MITO	3670.646	2989.15	4155.88	B(1.0856,4.5200,0.0250,1e-300)
t_n330	2895.271	1464.36	3899.12	0
t_n331	1869.989	749.92	3347.75	0
t_n332	834.885	441.61	1364.77	0
t_n333	594.055	575.77	609.13	0
t_n334	575.293	561.82	590.42	0
t_n335	287.327	14.6	561	0
t_n336	1449.848	66.81	3283.34	0
t_n337	2794.975	1739.26	3849.24	0
t_n338	1671.157	1453.93	1839.6	0
t_n339	1274.338	603.35	1727.27	0
t_n340	473.154	432.62	515.43	0
t_n341	187.778	128.25	247.18	0
t_n342	851.189	178.78	1539.14	0
t_n343	426.677	15.12	1195.35	0
t_n344	835.874	40.83	1661.9	0
t_n345	1398.321	67.29	3198.04	0
t_n346	3195.369	1576.14	4153.35	0
t_n347	1593.076	74.34	3565.93	0
t_n348	2128.216	447.52	3724.66	0
t_n349	1064.695	38.84	2916.72	0
t_n350	4018.006	3403.91	4376.93	0
t_n351	3796.215	3056.84	4281.56	0
t_n352	3572.924	2739.69	4163.15	0
t_n353	3297.64	2363.76	4007.88	0
t_n354	2200.467	511.48	3606.36	0
t_n355	1096.611	42.36	2865.49	0
t_n356	2967.414	1932.18	3813.18	0
t_n357	2597.204	1488.93	3568.74	0
t_n358	1300.435	61.06	2927.18	0
t_n359	2162.492	1013.6	3267.81	0
t_n360	1084.022	51.45	2597.89	0
t_n361	1622.058	506.15	2858.95	0
t_n362	1079.896	178.1	2348.62	0
t_n363	539.682	16.39	1684.49	0
t_n364	1483.755	71.18	3215.21	0
t_n365	2676.741	1009.8	3856.94	0
t_n366	1785.339	327	3363.76	0
t_n367	891.304	29.44	2561.37	0
t_n368	4459.987	4355.53	4512.58	0
t_n369	4367.559	4125.11	4491.52	0
t_n370	4245.562	3892.94	4451.8	0
t_n371	4033.276	3441.62	4380.36	0
t_n372	3795.758	3039.39	4280.38	0
t_n373	3479.792	2534.04	4136.11	0
t_n374	3045.602	1876.72	3926.21	0
t_n375	2437.309	1076.59	3602.3	0
t_n376	1827.311	548.94	3187.2	0
t_n377	912.092	35.62	2441.44	0
t_n378	914.488	36.21	2449.07	0
t_n379	2031.919	457.87	3472.66	0
t_n380	1015.875	37.53	2722.88	0
t_n381	2608.576	972.51	3813.83	0
t_n382	1739.364	318.54	3315.44	0
t_n383	866.703	27.99	2518.39	0
t_n384	3033.628	1471.25	4041.33	0
t_n385	2275.863	724.76	3666.32	0
t_n386	1521.598	257.99	3123.12	0
t_n387	763.246	24.06	2317.78	0
t_n388	2695.58	638.06	4115.26	0
t_n389	1349.21	50.82	3430.82	0
t_n390	3993.513	3424.49	4361.43	0
t_n391	3670.646	2989.15	4155.88	0
t_n392	3257.479	2309.42	3969.52	0
t_n393	2588.436	1328.57	3659.26	0
t_n394	1719.328	734.28	3082.79	0
t_n395	834.885	441.61	1364.77	0
t_n396	416.781	19.24	1043.78	0
t_n397	594.055	575.77	609.13	0
t_n398	575.293	561.82	590.42	0
t_n399	287.49	14.5	560.78	0
t_n400	1290.835	60.9	3003	0
t_n401	2550.958	1697.65	3605.8	0
t_n402	1671.157	1453.93	1839.6	0
t_n403	1274.044	599.74	1727.95	0
t_n404	473.154	432.62	515.43	0
t_n405	187.778	128.25	247.18	0
t_n406	850.123	175.51	1535.33	0
t_n407	424.289	14.66	1192.85	0
t_n408	1114.893	261.27	1704.87	0
t_n409	558.118	20.52	1418.25	0
t_n410	1273.227	60.35	2921.31	0
t_n411	2570.68	1021.6	3833.47	0
t_n412	1282.025	54.77	3154.5	0
t_n413	900.064	537.62	1477.84	0
t_n414	3193.29	1576.58	4156.92	0
t_n415	1594.133	73.1	3560.19	0
t_n416	2130.958	449.36	3731	0
t_n417	1062.407	35.96	2922.4	0
t_n418	4070.728	3491.6	4424.32	0
t_n419	2714.982	648.88	4163.67	0
t_n420	1361.892	50.76	3453.24	0
t_n421	3733.092	3162.89	4267.63	0
t_n422	3369.433	2977.49	3854.67	0
t_n423	3107.196	2552.94	3469.64	0
t_n424	2712.244	1952.2	3329.63	0
t_n425	2317.318	1679.68	3092.32	0
t_n426	1671.157	1453.93	1839.6	0
t_n427	1273.047	601.51	1727.49	0
t_n428	849.041	172.23	1535.35	0
t_n429	424.167	14.5	1191.88	0
t_n430	473.154	432.62	515.43	0
t_n431	1252.795	482.74	1728.05	0
t_n432	834.786	157.25	1533.6	0
t_n433	418.003	13.77	1188.52	0
t_n434	1738.061	638.95	2754.61	0
t_n435	1155.634	212.09	2309.7	0
t_n436	577.602	18.61	1704.65	0
t_n437	1867.841	92.99	3774.11	0
t_n438	4309.915	3925.76	4485.4	0
t_n439	4136.326	3614.35	4432.85	0
t_n440	2755.897	647.62	4191.24	0
t_n441	1373.892	51.72	3506.36	0
t_n442	3946.627	3333.82	4352.66	0
t_n443	3756.921	3086.36	4251.91	0
t_n444	3444.244	2545.53	4101.1	0
t_n445	3130.947	2120.98	3921.7	0
t_n446	2682.234	1507.31	3661.9	0
t_n447	2010.687	690.38	3272.04	0
t_n448	1340.516	232.43	2750.03	0
t_n449	670.784	20.81	2027.37	0
t_n450	1787.309	386.07	3189.66	0
t_n451	893.592	31.21	2451.08	0
t_n452	2346.896	860.44	3563.27	0
t_n453	1563.489	286.32	3046.37	0
t_n454	778.537	25.12	2284.88	0
t_n455	3360.588	2506.22	4046.22	0
t_n456	2701.666	1961.18	3380.72	0
t_n457	1893.632	1788.87	2017.05	0
t_n458	1586.053	997.53	1916.69	0
t_n459	1216.768	674.76	1763.16	0
t_n460	834.885	441.61	1364.77	0
t_n461	418.267	19.45	1047.51	0
t_n462	594.055	575.77	609.13	0
t_n463	575.293	561.82	590.42	0
t_n464	287.482	14.5	561	0
t_n465	792.364	37.76	1693.41	0
t_n466	1825.004	1649.96	1968.32	0
t_n467	1753.834	1553.47	1912.45	0
t_n468	1671.157	1453.93	1839.6	0
t_n469	1362.988	772.38	1743.01	0
t_n470	1054.286	524.23	1592.07	0
t_n471	473.154	432.62	515.43	0
t_n472	187.778	128.25	247.18	0
t_n473	702.67	146.58	1369.25	0
t_n474	350.281	12.18	1022.96	0
t_n475	1114.543	264.74	1706.09	0
t_n476	556.097	21.28	1412.54	0
t_n477	1428.096	836.72	1810.36	0
t_n478	950.802	208.28	1628.42	0
t_n479	474.976	17.42	1285.77	0
t_n480	900.064	537.62	1477.84	0
t_n481	912.594	46.16	1796.72	0
t_n482	1802.242	408.79	3034.96	0
t_n483	903.509	33.66	2394.38	0
t_n484	2690.013	1291.24	3747.38	0
t_n485	2018.05	626.78	3349.41	0
t_n486	1345.421	223.44	2808.99	0
t_n487	671.153	21.56	2065.27	0
t_n488	3450.251	1712.34	4362.83	0
t_n489	2587.496	826.49	4051.59	0
t_n490	1298.295	53.47	3283.88	0
t_n491	1296.449	53.37	3282.09	0
