t_n245	t_n246	t_n247	t_n248	t_n249	t_n250	t_n251	t_n252	t_n253	t_n254	t_n255	t_n256	t_n257	t_n258	t_n259	t_n260	t_n261	t_n262	t_n263	t_n264	t_n265	t_n266	t_n267	t_n268	t_n269	t_n270	t_n271	t_n272	t_n273	t_n274	t_n275	t_n276	t_n277	t_n278	t_n279	t_n280	t_n281	t_n282	t_n283	t_n284	t_n285	t_n286	t_n287	t_n288	t_n289	t_n290	t_n291	t_n292	t_n293	t_n294	t_n295	t_n296	t_n297	t_n298	t_n299	t_n300	t_n301	t_n302	t_n303	t_n304	t_n305	t_n306	t_n307	t_n308	t_n309	t_n310	t_n311	t_n312	t_n313	t_n314	t_n315	t_n316	t_n317	t_n318	t_n319	t_n320	t_n321	t_n322	t_n323	t_n324	t_n325	t_n326	t_n327	t_n328	t_n329	t_n330	t_n331	t_n332	t_n333	t_n334	t_n335	t_n336	t_n337	t_n338	t_n339	t_n340	t_n341	t_n342	t_n343	t_n344	t_n345	t_n346	t_n347	t_n348	t_n349	t_n350	t_n351	t_n352	t_n353	t_n354	t_n355	t_n356	t_n357	t_n358	t_n359	t_n360	t_n361	t_n362	t_n363	t_n364	t_n365	t_n366	t_n367	t_n368	t_n369	t_n370	t_n371	t_n372	t_n373	t_n374	t_n375	t_n376	t_n377	t_n378	t_n379	t_n380	t_n381	t_n382	t_n383	t_n384	t_n385	t_n386	t_n387	t_n388	t_n389	t_n390	t_n391	t_n392	t_n393	t_n394	t_n395	t_n396	t_n397	t_n398	t_n399	t_n400	t_n401	t_n402	t_n403	t_n404	t_n405	t_n406	t_n407	t_n408	t_n409	t_n410	t_n411	t_n412	t_n413	t_n414	t_n415	t_n416	t_n417	t_n418	t_n419	t_n420	t_n421	t_n422	t_n423	t_n424	t_n425	t_n426	t_n427	t_n428	t_n429	t_n430	t_n431	t_n432	t_n433	t_n434	t_n435	t_n436	t_n437	t_n438	t_n439	t_n440	t_n441	t_n442	t_n443	t_n444	t_n445	t_n446	t_n447	t_n448	t_n449	t_n450	t_n451	t_n452	t_n453	t_n454	t_n455	t_n456	t_n457	t_n458	t_n459	t_n460	t_n461	t_n462	t_n463	t_n464	t_n465	t_n466	t_n467	t_n468	t_n469	t_n470	t_n471	t_n472	t_n473	t_n474	t_n475	t_n476	t_n477	t_n478	t_n479	t_n480	t_n481	t_n482	t_n483	t_n484	t_n485	t_n486	t_n487
run1	4.3456812	4.259891	3.9294372	3.6473773	0.6455102	0.0498836000000001	3.3725443	3.1337266	2.7269	2.395796	0.9311195	0.3046076	0.0281566	1.9433405	1.3953417	0.6377279	0.2097181	0.0194573	0.4299821	0.0336655	2.3955206	1.8845345	1.6339532	0.9909226	0.668859	0.4224453	0.0208267	0.5756972	0.5617479	0.0144279	0.0408299	1.4626004	1.3193903	1.1526472	0.7099856	0.5149203	0.4326841	0.1280535	0.1364859	0.0111892	0.8673948	0.031878	0.7850075	0.1644616	0.0108894	0.537497	0.0383259	0.415399200000001	0.0317344	0.9408695	0.3001729	0.027971	2.0468487	0.7745451	0.0415163000000001	0.0422293	4.1250935	3.5075129	0.634703100000001	3.163389	2.9783687	2.2400968	1.8075582	1.5144872	1.1526472	0.5149203	0.4326841	0.1280535	0.1364859	0.0111892	0.8673948	0.1668773	0.0108894	0.0337371	0.8091748	0.2401464	0.0212261	0.0417256	0.0988198000000001	3.9518799	3.2389369	2.441813	0.9909226	0.668859	0.4224453	0.5756972	0.5617479	0.0144279	0.0408299	1.4522333	1.1526472	0.5149203	0.4326841	0.1280535	0.1364859	0.0111892	0.8673948	0.0497504	1.3053426	0.0584596000000001	0.3358093	0.0297576	3.7313068	3.2001394	2.8367537	2.4205571	0.4384284	0.0358066	1.9591272	1.5123575	0.0612337	1.0308093	0.0499874	0.5301542	0.1757268	0.0170921	0.0712485	0.92344	0.285415	0.0214029	4.259891	4.1250935	3.9518799	3.7313068	3.1883945	2.5792038	1.8487404	0.9900312	0.471755	0.03115	0.0214029	0.4384284	0.0358066	0.999674900000001	0.3301445	0.0290794	1.549937	0.7375093	0.2640153	0.0235162	0.6629735	0.0533837000000001	3.2389369	2.441813	1.8413526	0.9909226	0.668859	0.4224453	0.0208267	0.5756972	0.5617479	0.0144279	0.0408299	1.4522333	1.1526472	0.5149203	0.4326841	0.1280535	0.1364859	0.0111892	0.8673948	0.0326684000000001	0.0108894	0.9358214	0.0383259	0.537497	1.3006619	0.0584596000000001	0.3358093	0.0297576	3.5075129	0.634703100000001	0.0505603000000001	3.163389	2.9783687	2.2400968	1.8075582	1.5144872	1.1526472	0.5149203	0.1364859	0.0111892	0.4326841	0.8673948	0.2092595	0.0154556	0.8091748	0.2401464	0.0212261	0.0988198000000001	3.9294372	3.6473773	0.6455102	0.0498836000000001	3.3725443	3.1337266	2.7269	2.395796	1.9433405	1.3953417	0.3508638	0.0292195	0.4299821	0.0336655	0.9311195	0.3046076	0.0281566	2.3955206	1.8845345	1.6339532	0.9909226	0.668859	0.4224453	0.0208267	0.5756972	0.5617479	0.0144279	0.0408299	1.4626004	1.3193903	1.1526472	0.7099856	0.5149203	0.4326841	0.1280535	0.1364859	0.0111892	0.8673948	0.031878	0.7850075	0.1644616	0.0108894	0.537497	0.0383259	0.415399200000001	0.0317344	0.9408695	0.3001729	0.027971	2.0468487	0.7955759	0.0415163000000001	0.0422293
run2	4.3468343	4.2631618	3.9195248	3.625943	0.6425556	0.0538166	3.3644018	3.1356708	2.7340812	2.3859357	0.9323208	0.2993243	0.0255148	1.9492833	1.4060175	0.6420394	0.2166801	0.0197269	0.4497911	0.0336168000000001	2.421571	1.8856255	1.6302115	0.9902259	0.6698455	0.422541	0.0188434	0.5758144	0.561757	0.0139502	0.0387902	1.4629394	1.3217481	1.1453798	0.6992724	0.5095044	0.432759	0.1281125	0.1381361	0.0109224	0.8691028	0.0340989	0.7883128	0.1654227	0.0106814	0.5390894	0.0377482	0.4057833	0.0321214000000001	0.9328384	0.311897	0.0277036	2.0579025	0.7850916	0.043846	0.0410285	4.1261419	3.5025301	0.638502800000001	3.1653632	2.9781089	2.2281109	1.8156311	1.5141515	1.1453798	0.5095044	0.432759	0.1281125	0.1381361	0.0109224	0.8691028	0.1642307	0.0106814	0.0309652	0.8187435	0.2465841	0.0192234	0.0413259000000001	0.0902017000000001	3.9623025	3.2210831	2.442582	0.9902259	0.6698455	0.422541	0.5758144	0.561757	0.0139502	0.0387902	1.4473171	1.1453798	0.5095044	0.432759	0.1281125	0.1381361	0.0109224	0.8691028	0.0519693	1.3220154	0.0565495000000002	0.349384	0.0306811	3.7323599	3.2053766	2.8318551	2.4148951	0.4299002	0.0336176	1.9646979	1.5215936	0.0596352000000001	1.0405468	0.047703	0.5143964	0.1727347	0.0174337	0.0750114000000002	0.9562049	0.2919622	0.0200197	4.2631618	4.1261419	3.9623025	3.7323599	3.1751745	2.5725063	1.8547322	0.9975023	0.480960200000001	0.0332725000000001	0.0200197	0.4299002	0.0336176	1.0057809	0.3268314	0.0292612	1.5454319	0.770681900000001	0.2656404	0.0240896	0.6286854	0.0543227	3.2210831	2.442582	1.8461048	0.9902259	0.6698455	0.422541	0.0188434	0.5758144	0.561757	0.0139502	0.0387902	1.4473171	1.1453798	0.5095044	0.432759	0.1281125	0.1381361	0.0109224	0.8691028	0.0332963	0.0106814	0.929121	0.0377482	0.5390894	1.3268723	0.0565495000000002	0.349384	0.0306811	3.5025301	0.638502800000001	0.0532844	3.1653632	2.9781089	2.2281109	1.8156311	1.5141515	1.1453798	0.5095044	0.1381361	0.0109224	0.432759	0.8691028	0.1957202	0.0159847	0.8187435	0.2465841	0.0192234	0.0902017000000001	3.9195248	3.625943	0.6425556	0.0538166	3.3644018	3.1356708	2.7340812	2.3859357	1.9492833	1.4060175	0.3644416	0.0306525	0.4497911	0.0336168000000001	0.9323208	0.2993243	0.0255148	2.421571	1.8856255	1.6302115	0.9902259	0.6698455	0.422541	0.0188434	0.5758144	0.561757	0.0139502	0.0387902	1.4629394	1.3217481	1.1453798	0.6992724	0.5095044	0.432759	0.1281125	0.1381361	0.0109224	0.8691028	0.0340989	0.7883128	0.1654227	0.0106814	0.5390894	0.0377482	0.4057833	0.0321214000000001	0.9328384	0.311897	0.0277036	2.0579025	0.7858384	0.043846	0.0410285
run3	4.3469177	4.2655262	3.9280958	3.633495	0.620820600000001	0.0520617	3.3836753	3.1404452	2.7251117	2.393094	0.9204884	0.3044364	0.0257261	1.9420531	1.3955949	0.643609	0.2141409	0.0201566	0.4478993	0.0344903	2.4115526	1.884148	1.6369767	0.9959491	0.6665119	0.4232818	0.0202709	0.5756421	0.5617462	0.013274	0.0369853	1.4678835	1.3232773	1.1503183	0.703892	0.5129716	0.4327074	0.1279503	0.1328215	0.0117874	0.8728074	0.0334135000000001	0.7952489	0.1673006	0.0107102	0.5388727	0.0380917	0.4005001	0.0327977000000001	0.9599751	0.2992356	0.0272115	2.0431005	0.768845	0.0415466	0.0467102	4.1313385	3.5038822	0.6341314	3.164079	2.976482	2.2380789	1.816434	1.5194274	1.1503183	0.5129716	0.4327074	0.1279503	0.1328215	0.0117874	0.8728074	0.1651405	0.0107102	0.0345048	0.8194469	0.2380094	0.0206146	0.0416634000000001	0.0931134000000002	3.9568468	3.2080729	2.4282665	0.9959491	0.6665119	0.4232818	0.5756421	0.5617462	0.013274	0.0369853	1.4436188	1.1503183	0.5129716	0.4327074	0.1279503	0.1328215	0.0117874	0.8728074	0.0496165000000001	1.2930166	0.0598030000000001	0.3434631	0.0307574	3.73477	3.1931573	2.8343689	2.4112086	0.439568200000001	0.0360608	1.9491253	1.5218853	0.0596282	1.0274172	0.0498577000000001	0.5127441	0.1748795	0.0171578	0.0748007000000001	0.9475479	0.2834654	0.0215183	4.2655262	4.1313385	3.9568468	3.73477	3.2018906	2.5947886	1.8678217	0.9881034	0.4840771	0.0332866	0.0215183	0.439568200000001	0.0360608	1.0028782	0.3214105	0.0270243	1.5390516	0.7346214	0.2510148	0.0229765	0.6483121	0.0478038	3.2080729	2.4282665	1.840317	0.9959491	0.6665119	0.4232818	0.0202709	0.5756421	0.5617462	0.013274	0.0369853	1.4436188	1.1503183	0.5129716	0.4327074	0.1279503	0.1328215	0.0117874	0.8728074	0.0323258000000001	0.0107102	0.9447971	0.0380917	0.5388727	1.2868784	0.0598030000000001	0.3434631	0.0307574	3.5038822	0.6341314	0.0480280000000001	3.164079	2.976482	2.2380789	1.816434	1.5194274	1.1503183	0.5129716	0.1328215	0.0117874	0.4327074	0.8728074	0.1944875	0.0159515	0.8194469	0.2380094	0.0206146	0.0931134000000002	3.9280958	3.633495	0.620820600000001	0.0520617	3.3836753	3.1404452	2.7251117	2.393094	1.9420531	1.3955949	0.3635207	0.0308176000000001	0.4478993	0.0344903	0.9204884	0.3044364	0.0257261	2.4115526	1.884148	1.6369767	0.9959491	0.6665119	0.4232818	0.0202709	0.5756421	0.5617462	0.013274	0.0369853	1.4678835	1.3232773	1.1503183	0.703892	0.5129716	0.4327074	0.1279503	0.1328215	0.0117874	0.8728074	0.0334135000000001	0.7952489	0.1673006	0.0107102	0.5388727	0.0380917	0.4005001	0.0327977000000001	0.9599751	0.2992356	0.0272115	2.0431005	0.7934002	0.0415466	0.0467102
run4	4.3509139	4.2630494	3.9294293	3.6284752	0.6609714	0.0530862	3.3659539	3.14395	2.7494384	2.3970825	0.9317464	0.3034544	0.0256533	1.9266273	1.3718288	0.6600543	0.2245716	0.020323	0.4436323	0.0343837	2.4102259	1.8813289	1.6387352	0.989481	0.6695158	0.4210827	0.0205016	0.5757208	0.561822	0.0154398000000001	0.0373939	1.4636417	1.3251798	1.149236	0.7054126	0.516345	0.4327411	0.1281985	0.1327342	0.0119897	0.8712014	0.0310572	0.7835261	0.1632701	0.0108946	0.5391056	0.0390059000000001	0.4136257	0.0314612	0.921372	0.2982553	0.0263577	2.0319922	0.7923136	0.0419502	0.0431978000000001	4.1282123	3.5023331	0.615282900000001	3.1637837	2.974099	2.2395887	1.8171256	1.5232181	1.149236	0.516345	0.4327411	0.1281985	0.1327342	0.0119897	0.8712014	0.1685585	0.0108946	0.0305703000000001	0.80839	0.2381097	0.0189335	0.0392907000000001	0.0907814000000001	3.9639385	3.216541	2.4268152	0.989481	0.6695158	0.4210827	0.5757208	0.561822	0.0154398000000001	0.0373939	1.4442459	1.149236	0.516345	0.4327411	0.1281985	0.1327342	0.0119897	0.8712014	0.048903	1.2984752	0.0595875	0.3397631	0.0294813	3.7321122	3.2069402	2.8272484	2.4103182	0.4227797	0.0323092000000002	1.9644144	1.5200893	0.0571341000000001	1.0377983	0.0493310000000001	0.5036351	0.1728503	0.0169095	0.0727953	0.9618292	0.2870365	0.0240484	4.2630494	4.1282123	3.9639385	3.7321122	3.1711215	2.5705095	1.8629854	1.0054525	0.4722456	0.0324849000000001	0.0240484	0.4227797	0.0323092000000002	0.9976608	0.3193257	0.0271637000000001	1.5186417	0.748270000000001	0.2574342	0.02441	0.683635	0.0550392000000002	3.216541	2.4268152	1.8421291	0.989481	0.6695158	0.4210827	0.0205016	0.5757208	0.561822	0.0154398000000001	0.0373939	1.4442459	1.149236	0.516345	0.4327411	0.1281985	0.1327342	0.0119897	0.8712014	0.0321259000000001	0.0108946	0.9356027	0.0390059000000001	0.5391056	1.2966381	0.0595875	0.3397631	0.0294813	3.5023331	0.615282900000001	0.0508665000000001	3.1637837	2.974099	2.2395887	1.8171256	1.5232181	1.149236	0.516345	0.1327342	0.0119897	0.4327411	0.8712014	0.1952454	0.0156386	0.80839	0.2381097	0.0189335	0.0907814000000001	3.9294293	3.6284752	0.6609714	0.0530862	3.3659539	3.14395	2.7494384	2.3970825	1.9266273	1.3718288	0.3692463	0.0300204	0.4436323	0.0343837	0.9317464	0.3034544	0.0256533	2.4102259	1.8813289	1.6387352	0.989481	0.6695158	0.4210827	0.0205016	0.5757208	0.561822	0.0154398000000001	0.0373939	1.4636417	1.3251798	1.149236	0.7054126	0.516345	0.4327411	0.1281985	0.1327342	0.0119897	0.8712014	0.0310572	0.7835261	0.1632701	0.0108946	0.5391056	0.0390059000000001	0.4136257	0.0314612	0.921372	0.2982553	0.0263577	2.0319922	0.7873978	0.0419502	0.0431978000000001
run5	4.3452797	4.2592778	3.9207233	3.6324198	0.6782145	0.0578198	3.3693685	3.1366803	2.7373575	2.3818239	0.926288000000001	0.2935048	0.0263533	1.9560075	1.4020729	0.6424142	0.2209719	0.020516	0.4274141	0.035804	2.4044801	1.887563	1.6376646	0.9957457	0.6690815	0.4242743	0.0196909	0.5757028	0.5617653	0.0145386	0.038291	1.4658493	1.3214716	1.1507992	0.7027539	0.5143213	0.4324951	0.1279478	0.1289959	0.0108543	0.8853451	0.030274	0.7850122	0.1724626	0.0106324	0.5391799	0.0401816	0.4026296	0.0337975	0.9288664	0.3007185	0.0289115	2.0626939	0.7938454	0.0428960000000001	0.0427721	4.1258312	3.50525	0.6287115	3.1698617	2.9759242	2.237711	1.8211662	1.5205113	1.1507992	0.5143213	0.4324951	0.1279478	0.1289959	0.0108543	0.8853451	0.1744109	0.0106324	0.0322934000000001	0.8220863	0.2461264	0.0222875	0.0411551	0.0956835000000002	3.9589017	3.2034139	2.430368	0.9957457	0.6690815	0.4242743	0.5757028	0.5617653	0.0145386	0.038291	1.4421692	1.1507992	0.5143213	0.4324951	0.1279478	0.1289959	0.0108543	0.8853451	0.0542237	1.295914	0.0602049000000002	0.3393406	0.0301079	3.7301694	3.2186878	2.8252752	2.3873309	0.4327283	0.0330255	1.9413033	1.4807061	0.060771	1.0369088	0.0499276	0.5154308	0.1808031	0.016777	0.0716597000000004	0.9548972	0.2829586	0.0221476	4.2592778	4.1258312	3.9589017	3.7301694	3.1728579	2.588607	1.8589318	0.9934222	0.4826354	0.0324402	0.0221476	0.4327283	0.0330255	0.984009300000001	0.3249192	0.0292923	1.4871153	0.741243100000001	0.2560371	0.0238515	0.6453592	0.0480845	3.2034139	2.430368	1.8280567	0.9957457	0.6690815	0.4242743	0.0196909	0.5757028	0.5617653	0.0145386	0.038291	1.4421692	1.1507992	0.5143213	0.4324951	0.1279478	0.1289959	0.0108543	0.8853451	0.0310012	0.0106324	0.9372775	0.0401816	0.5391799	1.3296452	0.0602049000000002	0.3393406	0.0301079	3.50525	0.6287115	0.0520795	3.1698617	2.9759242	2.237711	1.8211662	1.5205113	1.1507992	0.5143213	0.1289959	0.0108543	0.4324951	0.8853451	0.2023511	0.016879	0.8220863	0.2461264	0.0222875	0.0956835000000002	3.9207233	3.6324198	0.6782145	0.0578198	3.3693685	3.1366803	2.7373575	2.3818239	1.9560075	1.4020729	0.3658035	0.0293798	0.4274141	0.035804	0.926288000000001	0.2935048	0.0263533	2.4044801	1.887563	1.6376646	0.9957457	0.6690815	0.4242743	0.0196909	0.5757028	0.5617653	0.0145386	0.038291	1.4658493	1.3214716	1.1507992	0.7027539	0.5143213	0.4324951	0.1279478	0.1289959	0.0108543	0.8853451	0.030274	0.7850122	0.1724626	0.0106324	0.5391799	0.0401816	0.4026296	0.0337975	0.9288664	0.3007185	0.0289115	2.0626939	0.7842702	0.0428960000000001	0.0427721
run6	4.3477093	4.2617619	3.9355477	3.6412407	0.6787633	0.0556039000000002	3.3657445	3.1360487	2.7361376	2.403499	0.906498	0.2913406	0.0278198	1.948047	1.3903418	0.6418499	0.2090277	0.0220345	0.4411351	0.0374288	2.4087083	1.8855227	1.6344591	0.9966465	0.6676906	0.423278	0.0200012	0.5756817	0.5617733	0.0148286	0.0379	1.4615863	1.3194735	1.1535557	0.7117473	0.5133438	0.4327055	0.128293	0.1353472	0.0112447	0.8728611	0.0328073	0.786854	0.1726878	0.0105483	0.5382858	0.0427136	0.4248275	0.0320033000000001	0.9553569	0.3062815	0.0281336	2.018637	0.788798800000001	0.041512	0.0445804	4.1286096	3.5018556	0.637745100000001	3.1680639	2.9786964	2.247235	1.8125318	1.5164484	1.1535557	0.5133438	0.4327055	0.128293	0.1353472	0.0112447	0.8728611	0.1641133	0.0105483	0.0302800000000002	0.8122597	0.2402641	0.0217108	0.041423	0.0973502000000001	3.9613352	3.2114522	2.4310927	0.9966465	0.6676906	0.423278	0.5756817	0.5617733	0.0148286	0.0379	1.4486847	1.1535557	0.5133438	0.4327055	0.128293	0.1353472	0.0112447	0.8728611	0.0570986000000002	1.3009252	0.0617612	0.3403574	0.0287577000000001	3.7327275	3.2043569	2.8328481	2.4109277	0.4192618	0.0381566	1.9617272	1.5113158	0.0607410000000001	1.0235239	0.0512532000000001	0.496584700000001	0.177319	0.0157413	0.0711173000000001	0.955308500000001	0.2829192	0.0213282	4.2617619	4.1286096	3.9613352	3.7327275	3.1851013	2.5888363	1.8393783	0.9989257	0.4772042	0.0361567	0.0213282	0.4192618	0.0381566	0.9704781	0.3179076	0.0293826	1.5268162	0.754760400000002	0.2682866	0.0249461	0.6443185	0.0510135000000001	3.2114522	2.4310927	1.8521984	0.9966465	0.6676906	0.423278	0.0200012	0.5756817	0.5617733	0.0148286	0.0379	1.4486847	1.1535557	0.5133438	0.4327055	0.128293	0.1353472	0.0112447	0.8728611	0.0312299	0.0105483	0.9280283	0.0427136	0.5382858	1.3242098	0.0617612	0.3403574	0.0287577000000001	3.5018556	0.637745100000001	0.0474249	3.1680639	2.9786964	2.247235	1.8125318	1.5164484	1.1535557	0.5133438	0.1353472	0.0112447	0.4327055	0.8728611	0.2040278	0.0171541000000001	0.8122597	0.2402641	0.0217108	0.0973502000000001	3.9355477	3.6412407	0.6787633	0.0556039000000002	3.3657445	3.1360487	2.7361376	2.403499	1.948047	1.3903418	0.362274	0.0308553000000001	0.4411351	0.0374288	0.906498	0.2913406	0.0278198	2.4087083	1.8855227	1.6344591	0.9966465	0.6676906	0.423278	0.0200012	0.5756817	0.5617733	0.0148286	0.0379	1.4615863	1.3194735	1.1535557	0.7117473	0.5133438	0.4327055	0.128293	0.1353472	0.0112447	0.8728611	0.0328073	0.786854	0.1726878	0.0105483	0.5382858	0.0427136	0.4248275	0.0320033000000001	0.9553569	0.3062815	0.0281336	2.018637	0.7730028	0.041512	0.0445804
